placa,timestamp,cam,faixa,lat,lon,timestamp_legivel,is_clonado,num_infracoes
KLS7F34,1754018062070,CAM091,1,-27.259224,-52.058796,2025-08-01 03:14:22,False,2
HYG6Z44,1754018063993,CAM044,1,-26.949201,-48.669619,2025-08-01 03:14:23,False,2
XNT9Z01,1754018067179,CAM084,2,-28.448288,-48.998988,2025-08-01 03:14:27,False,0
FKJ5O94,1754018072441,CAM095,1,-28.941527,-49.53719,2025-08-01 03:14:32,False,0
HRC2C71,1754018072518,CAM061,1,-27.823777,-50.309457,2025-08-01 03:14:32,False,1
XVK8E40,1754018073731,CAM071,1,-26.996525,-48.607696,2025-08-01 03:14:33,False,2
HPC4K48,1754018074329,CAM067,1,-27.630914,-48.708228,2025-08-01 03:14:34,False,2
DNC5R98,1754018074404,CAM028,1,-26.954251,-49.025974,2025-08-01 03:14:34,False,0
MKW8L50,1754018078262,CAM031,2,-27.131497,-52.592651,2025-08-01 03:14:38,False,0
PZC5V45,1754018080795,CAM068,2,-26.961254,-48.666952,2025-08-01 03:14:40,False,2
BXP9Z40,1754018082599,CAM084,2,-28.448288,-48.998988,2025-08-01 03:14:42,False,0
PMR9K11,1754018082629,CAM042,1,-26.906459,-48.654455,2025-08-01 03:14:42,False,3
LHD6D78,1754018085248,CAM090,2,-27.195233,-52.020302,2025-08-01 03:14:45,False,0
BWT5N68,1754018093379,CAM085,4,-28.51147,-49.017964,2025-08-01 03:14:53,False,1
VXH4Q76,1754018096834,CAM044,1,-26.949201,-48.669619,2025-08-01 03:14:56,False,3
HTT1J71,1754018097653,CAM071,1,-26.996525,-48.607696,2025-08-01 03:14:57,False,1
POK8W22,1754018097949,CAM012,3,-27.571026,-48.575134,2025-08-01 03:14:57,False,2
BJI9V11,1754018099049,CAM031,3,-27.131497,-52.592651,2025-08-01 03:14:59,False,1
FIW0N41,1754018099204,CAM001,1,-27.579078,-48.573935,2025-08-01 03:14:59,False,0
DLX7Z24,1754018099880,CAM063,2,-27.687553,-48.68721,2025-08-01 03:14:59,False,1
ZEA0B12,1754018100530,CAM099,1,-28.514657,-48.811633,2025-08-01 03:15:00,False,2
KUG3V33,1754018106087,CAM018,3,-26.266313,-48.826993,2025-08-01 03:15:06,False,3
YQE5F12,1754018108956,CAM015,1,-26.33471,-48.851695,2025-08-01 03:15:08,False,1
UCU5O75,1754018110926,CAM068,3,-26.961254,-48.666952,2025-08-01 03:15:10,False,1
KUI2M12,1754018113755,CAM013,1,-26.326589,-48.854867,2025-08-01 03:15:13,False,0
RTI4N91,1754018116239,CAM027,1,-26.912119,-49.101786,2025-08-01 03:15:16,False,1
EYP5E88,1754018116811,CAM072,1,-26.958775,-48.66775,2025-08-01 03:15:16,False,1
WNJ0A96,1754018117746,CAM058,3,-27.840143,-50.316183,2025-08-01 03:15:17,False,3
NSO4Y29,1754018121147,CAM068,1,-26.961254,-48.666952,2025-08-01 03:15:21,False,0
RAW8G34,1754018121597,CAM026,3,-26.950283,-49.114261,2025-08-01 03:15:21,False,1
NZA0W57,1754018122736,CAM095,3,-28.941527,-49.53719,2025-08-01 03:15:22,False,1
BXW3J15,1754018125556,CAM007,2,-27.574236,-48.513958,2025-08-01 03:15:25,False,3
QVT8S07,1754018126612,CAM029,3,-26.950864,-49.070505,2025-08-01 03:15:26,False,1
KPD3G78,1754018128819,CAM024,3,-26.880835,-49.0316,2025-08-01 03:15:28,False,2
BEL6W03,1754018139270,CAM024,3,-26.880835,-49.0316,2025-08-01 03:15:39,False,3
YDD0T29,1754018142054,CAM019,1,-26.269957,-48.810264,2025-08-01 03:15:42,False,1
PJO6K19,1754018148150,CAM066,2,-27.627305,-48.634474,2025-08-01 03:15:48,False,3
VQU6L94,1754018149307,CAM100,1,-26.201103,-50.385585,2025-08-01 03:15:49,False,2
OMB2S99,1754018150911,CAM010,2,-27.627345,-48.538823,2025-08-01 03:15:50,False,0
FFA5Y65,1754018152712,CAM099,2,-28.514657,-48.811633,2025-08-01 03:15:52,False,1
CBN2A12,1754018153111,CAM047,2,-27.654619,-48.648046,2025-08-01 03:15:53,False,1
TSZ1L47,1754018158646,CAM070,1,-27.008143,-48.663002,2025-08-01 03:15:58,False,0
FMR8A16,1754018159192,CAM030,2,-26.955102,-49.080656,2025-08-01 03:15:59,False,1
USC3N78,1754018159388,CAM011,1,-27.589142,-48.533295,2025-08-01 03:15:59,False,1
DEP3P23,1754018159438,CAM010,1,-27.627345,-48.538823,2025-08-01 03:15:59,False,3
KXX8N89,1754018159700,CAM057,1,-27.833275,-50.340235,2025-08-01 03:15:59,False,0
NDG8L62,1754018162628,CAM034,1,-27.060368,-52.575929,2025-08-01 03:16:02,False,0
YCG6V16,1754018163558,CAM035,1,-27.072321,-52.590056,2025-08-01 03:16:03,False,2
GLZ2S03,1754018164915,CAM027,1,-26.912119,-49.101786,2025-08-01 03:16:04,False,3
DYZ0V08,1754018167911,CAM082,1,-28.512617,-49.028273,2025-08-01 03:16:07,False,0
YRA5P77,1754018169183,CAM041,1,-26.919381,-48.656875,2025-08-01 03:16:09,False,3
VEO3U42,1754018172096,CAM001,4,-27.579078,-48.573935,2025-08-01 03:16:12,False,2
RRB2H62,1754018174053,CAM067,3,-27.630914,-48.708228,2025-08-01 03:16:14,False,0
TBE6C50,1754018175536,CAM035,1,-27.072321,-52.590056,2025-08-01 03:16:15,False,0
EZH2E55,1754018179550,CAM074,3,-26.466951,-49.075822,2025-08-01 03:16:19,False,1
BJF7K38,1754018179929,CAM037,2,-27.087073,-52.658853,2025-08-01 03:16:19,False,2
SIO6Q47,1754018181615,CAM098,3,-27.214437,-49.610042,2025-08-01 03:16:21,False,0
ANJ9Y06,1754018181650,CAM055,1,-28.713808,-49.342112,2025-08-01 03:16:21,False,0
YTV7S28,1754018181822,CAM001,4,-27.579078,-48.573935,2025-08-01 03:16:21,False,3
LZU8O74,1754018183333,CAM004,1,-27.614062,-48.518868,2025-08-01 03:16:23,False,3
XXY0K01,1754018184103,CAM100,2,-26.201103,-50.385585,2025-08-01 03:16:24,False,1
FEF2P26,1754018188112,CAM009,2,-27.567243,-48.582885,2025-08-01 03:16:28,False,0
QNH3A51,1754018189625,CAM040,1,-26.912173,-48.691725,2025-08-01 03:16:29,False,1
FSM5G92,1754018194201,CAM049,1,-27.599556,-48.627586,2025-08-01 03:16:34,False,1
HUT2K08,1754018195989,CAM011,1,-27.589142,-48.533295,2025-08-01 03:16:35,False,1
SJP8K00,1754018198775,CAM033,1,-27.06419,-52.596908,2025-08-01 03:16:38,False,3
HXP8I06,1754018201301,CAM032,1,-27.137341,-52.612803,2025-08-01 03:16:41,False,1
VIY5H79,1754018207336,CAM001,1,-27.579078,-48.573935,2025-08-01 03:16:47,False,2
MJJ2I32,1754018211608,CAM071,1,-26.996525,-48.607696,2025-08-01 03:16:51,False,0
PAQ6Z49,1754018214976,CAM034,1,-27.060368,-52.575929,2025-08-01 03:16:54,False,0
VVY6E16,1754018216452,CAM030,2,-26.955102,-49.080656,2025-08-01 03:16:56,False,3
GZM2C17,1754018219015,CAM048,1,-27.576322,-48.602478,2025-08-01 03:16:59,False,0
QMO0O67,1754018222990,CAM039,1,-26.910126,-48.698347,2025-08-01 03:17:02,False,3
YQV2F08,1754018223210,CAM070,1,-27.008143,-48.663002,2025-08-01 03:17:03,False,1
QLR5T77,1754018223563,CAM087,1,-26.79481,-51.034047,2025-08-01 03:17:03,False,0
OVW2P66,1754018225095,CAM097,1,-27.173071,-49.643988,2025-08-01 03:17:05,False,0
POR8I22,1754018226687,CAM067,1,-27.630914,-48.708228,2025-08-01 03:17:06,False,2
PED9S76,1754018230111,CAM035,1,-27.072321,-52.590056,2025-08-01 03:17:10,False,1
DBD2Y99,1754018231729,CAM026,3,-26.950283,-49.114261,2025-08-01 03:17:11,False,3
SAA2Q92,1754018236205,CAM041,1,-26.919381,-48.656875,2025-08-01 03:17:16,False,0
VJO8D14,1754018236848,CAM001,1,-27.579078,-48.573935,2025-08-01 03:17:16,False,1
IBB1P88,1754018240360,CAM021,3,-26.276384,-48.856475,2025-08-01 03:17:20,False,0
TRT0D91,1754018247681,CAM056,2,-28.682354,-49.410267,2025-08-01 03:17:27,False,0
MEM3D89,1754018248154,CAM042,1,-26.906459,-48.654455,2025-08-01 03:17:28,False,3
PLF5U03,1754018249781,CAM038,2,-27.130312,-52.621499,2025-08-01 03:17:29,False,2
GJG3L48,1754018251565,CAM028,3,-26.954251,-49.025974,2025-08-01 03:17:31,False,2
BQU2E52,1754018252985,CAM052,2,-28.721326,-49.364506,2025-08-01 03:17:32,False,1
FPO2L13,1754018256560,CAM075,1,-26.518616,-49.065319,2025-08-01 03:17:36,False,1
ULY1C09,1754018257944,CAM043,3,-26.899172,-48.629892,2025-08-01 03:17:37,False,1
QHC5O97,1754018258552,CAM004,1,-27.614062,-48.518868,2025-08-01 03:17:38,False,3
TRS1K89,1754018258610,CAM053,2,-28.658134,-49.406352,2025-08-01 03:17:38,False,2
QGL0A36,1754018261158,CAM030,2,-26.955102,-49.080656,2025-08-01 03:17:41,False,2
WBN3I52,1754018269149,CAM041,1,-26.919381,-48.656875,2025-08-01 03:17:49,False,2
VDO4I22,1754018270304,CAM052,2,-28.721326,-49.364506,2025-08-01 03:17:50,False,1
ZXH6N87,1754018272796,CAM042,1,-26.906459,-48.654455,2025-08-01 03:17:52,False,1
LOJ0M86,1754018275995,CAM077,1,-26.505803,-49.112575,2025-08-01 03:17:55,False,3
ZND4Y81,1754018276536,CAM025,1,-26.951472,-49.086733,2025-08-01 03:17:56,False,2
FTG1Q45,1754018276594,CAM053,1,-28.658134,-49.406352,2025-08-01 03:17:56,False,3
RYA3E82,1754018281986,CAM035,1,-27.072321,-52.590056,2025-08-01 03:18:01,False,3
GKR5U01,1754018284908,CAM040,1,-26.912173,-48.691725,2025-08-01 03:18:04,False,0
WFA7B68,1754018287204,CAM038,4,-27.130312,-52.621499,2025-08-01 03:18:07,False,2
DWG3B13,1754018292583,CAM096,1,-28.904099,-49.48527,2025-08-01 03:18:12,False,0
MYY8B29,1754018294282,CAM075,2,-26.518616,-49.065319,2025-08-01 03:18:14,False,2
KBC0P92,1754018294896,CAM063,1,-27.687553,-48.68721,2025-08-01 03:18:14,False,0
GPO8D81,1754018295840,CAM097,3,-27.173071,-49.643988,2025-08-01 03:18:15,False,2
TMJ6P61,1754018296777,CAM067,3,-27.630914,-48.708228,2025-08-01 03:18:16,False,1
UTE8E77,1754018299437,CAM056,3,-28.682354,-49.410267,2025-08-01 03:18:19,False,0
JBH8X44,1754018299515,CAM005,1,-27.577559,-48.558811,2025-08-01 03:18:19,False,0
MCU6U36,1754018304742,CAM045,3,-27.649812,-48.673855,2025-08-01 03:18:24,False,3
UNU5E20,1754018307774,CAM065,4,-27.677998,-48.669561,2025-08-01 03:18:27,False,3
RUF0H51,1754018309603,CAM074,3,-26.466951,-49.075822,2025-08-01 03:18:29,False,0
CNW3X23,1754018313515,CAM055,2,-28.713808,-49.342112,2025-08-01 03:18:33,False,2
LHM0S66,1754018316281,CAM010,2,-27.627345,-48.538823,2025-08-01 03:18:36,False,0
BVT2D21,1754018317285,CAM062,1,-27.78816,-50.284255,2025-08-01 03:18:37,False,1
JBX8B47,1754018320307,CAM059,1,-27.786213,-50.340794,2025-08-01 03:18:40,False,2
IKY6K27,1754018320776,CAM065,1,-27.677998,-48.669561,2025-08-01 03:18:40,False,1
YQG8O95,1754018320789,CAM087,1,-26.79481,-51.034047,2025-08-01 03:18:40,False,2
RXB5Z06,1754018320806,CAM039,2,-26.910126,-48.698347,2025-08-01 03:18:40,False,1
SXQ0U32,1754018324785,CAM015,1,-26.33471,-48.851695,2025-08-01 03:18:44,False,0
XMA0H26,1754018324804,CAM065,3,-27.677998,-48.669561,2025-08-01 03:18:44,False,2
MBI2Q28,1754018330920,CAM100,1,-26.201103,-50.385585,2025-08-01 03:18:50,False,0
ENT0M78,1754018335396,CAM029,2,-26.950864,-49.070505,2025-08-01 03:18:55,False,1
SBX8T05,1754018337969,CAM065,2,-27.677998,-48.669561,2025-08-01 03:18:57,False,1
IER6J26,1754018341903,CAM071,1,-26.996525,-48.607696,2025-08-01 03:19:01,False,2
TDQ7J35,1754018343854,CAM021,2,-26.276384,-48.856475,2025-08-01 03:19:03,False,3
JHE8O87,1754018344248,CAM040,1,-26.912173,-48.691725,2025-08-01 03:19:04,False,1
NVE6T78,1754018344604,CAM023,1,-26.873211,-49.109018,2025-08-01 03:19:04,False,3
GST5Z03,1754018348833,CAM089,2,-27.274403,-51.982845,2025-08-01 03:19:08,False,1
GNP7K80,1754018351063,CAM082,2,-28.512617,-49.028273,2025-08-01 03:19:11,False,2
TSO0O52,1754018361659,CAM041,1,-26.919381,-48.656875,2025-08-01 03:19:21,False,0
ORU6M27,1754018363365,CAM100,2,-26.201103,-50.385585,2025-08-01 03:19:23,False,0
XHY4E27,1754018365595,CAM048,3,-27.576322,-48.602478,2025-08-01 03:19:25,False,2
TOW8Z69,1754018376451,CAM027,1,-26.912119,-49.101786,2025-08-01 03:19:36,False,0
SOL8N97,1754018376934,CAM099,1,-28.514657,-48.811633,2025-08-01 03:19:36,False,0
PJA1F95,1754018382176,CAM035,1,-27.072321,-52.590056,2025-08-01 03:19:42,False,0
QVY0U81,1754018383053,CAM060,2,-27.811054,-50.344481,2025-08-01 03:19:43,False,0
UJE1G09,1754018384626,CAM067,2,-27.630914,-48.708228,2025-08-01 03:19:44,False,2
BFG9B97,1754018386662,CAM097,3,-27.173071,-49.643988,2025-08-01 03:19:46,False,2
JNN5W44,1754018391997,CAM033,1,-27.06419,-52.596908,2025-08-01 03:19:51,False,1
MZC2H35,1754018395573,CAM044,1,-26.949201,-48.669619,2025-08-01 03:19:55,False,1
AWV5H98,1754018401701,CAM028,2,-26.954251,-49.025974,2025-08-01 03:20:01,False,1
TJU6P77,1754018406010,CAM032,4,-27.137341,-52.612803,2025-08-01 03:20:06,False,2
DDZ3Y30,1754018406896,CAM040,1,-26.912173,-48.691725,2025-08-01 03:20:06,False,1
AWN1H98,1754018411703,CAM075,3,-26.518616,-49.065319,2025-08-01 03:20:11,False,2
UKA0H25,1754018411895,CAM054,1,-28.636019,-49.335857,2025-08-01 03:20:11,False,1
ZBG3H66,1754018414471,CAM098,1,-27.214437,-49.610042,2025-08-01 03:20:14,False,2
IFC4S01,1754018416231,CAM020,1,-26.332262,-48.872393,2025-08-01 03:20:16,False,2
EEQ6C33,1754018416767,CAM044,1,-26.949201,-48.669619,2025-08-01 03:20:16,False,3
MML3B36,1754018419319,CAM097,2,-27.173071,-49.643988,2025-08-01 03:20:19,False,1
YEK2T80,1754018422422,CAM086,2,-26.755225,-51.055358,2025-08-01 03:20:22,False,0
SFE0K47,1754018425116,CAM014,3,-26.265889,-48.812223,2025-08-01 03:20:25,False,3
CEQ6N11,1754018431489,CAM079,3,-27.130841,-48.875476,2025-08-01 03:20:31,False,3
RTJ1I90,1754018435646,CAM072,1,-26.958775,-48.66775,2025-08-01 03:20:35,False,1
DCR5M90,1754018441837,CAM033,2,-27.06419,-52.596908,2025-08-01 03:20:41,False,3
LGM2P04,1754018446300,CAM067,3,-27.630914,-48.708228,2025-08-01 03:20:46,False,2
FUA6X97,1754018446967,CAM038,4,-27.130312,-52.621499,2025-08-01 03:20:46,False,3
KGT9F30,1754018454141,CAM004,1,-27.614062,-48.518868,2025-08-01 03:20:54,False,3
KCO8L15,1754018457672,CAM047,3,-27.654619,-48.648046,2025-08-01 03:20:57,False,1
OFF2Y32,1754018458953,CAM096,1,-28.904099,-49.48527,2025-08-01 03:20:58,False,1
EDL5T16,1754018462003,CAM099,2,-28.514657,-48.811633,2025-08-01 03:21:02,False,1
GJI7Z00,1754018462280,CAM069,1,-26.958422,-48.596323,2025-08-01 03:21:02,False,3
VGB0A12,1754018471396,CAM060,2,-27.811054,-50.344481,2025-08-01 03:21:11,False,0
LVW2U89,1754018472155,CAM053,1,-28.658134,-49.406352,2025-08-01 03:21:12,False,3
VWQ1T02,1754018480807,CAM086,2,-26.755225,-51.055358,2025-08-01 03:21:20,False,3
BQZ6I22,1754018481740,CAM009,2,-27.567243,-48.582885,2025-08-01 03:21:21,False,2
PNW8P36,1754018482828,CAM005,1,-27.577559,-48.558811,2025-08-01 03:21:22,False,0
BIW1H16,1754018483984,CAM099,2,-28.514657,-48.811633,2025-08-01 03:21:23,False,2
DWE4G78,1754018484912,CAM026,2,-26.950283,-49.114261,2025-08-01 03:21:24,False,0
FGQ9N60,1754018485242,CAM049,1,-27.599556,-48.627586,2025-08-01 03:21:25,False,1
PDI0F52,1754018486010,CAM041,1,-26.919381,-48.656875,2025-08-01 03:21:26,False,3
PPP2W20,1754018486382,CAM024,2,-26.880835,-49.0316,2025-08-01 03:21:26,False,2
QTY8Y73,1754018498067,CAM026,1,-26.950283,-49.114261,2025-08-01 03:21:38,False,0
PRO2Z17,1754018502216,CAM012,2,-27.571026,-48.575134,2025-08-01 03:21:42,False,2
POL2G27,1754018502785,CAM025,1,-26.951472,-49.086733,2025-08-01 03:21:42,False,3
CFF5O89,1754018506902,CAM024,3,-26.880835,-49.0316,2025-08-01 03:21:46,False,1
WKC1M53,1754018509240,CAM083,2,-28.479708,-48.983166,2025-08-01 03:21:49,False,2
FMX5R90,1754018509326,CAM071,1,-26.996525,-48.607696,2025-08-01 03:21:49,False,2
ELL1C38,1754018510714,CAM099,2,-28.514657,-48.811633,2025-08-01 03:21:50,False,3
EYW9N35,1754018516863,CAM035,1,-27.072321,-52.590056,2025-08-01 03:21:56,False,1
DNO6W55,1754018517306,CAM044,1,-26.949201,-48.669619,2025-08-01 03:21:57,False,0
XGD5H63,1754018518411,CAM085,1,-28.51147,-49.017964,2025-08-01 03:21:58,False,0
CHD8Z17,1754018518687,CAM027,1,-26.912119,-49.101786,2025-08-01 03:21:58,False,3
DOQ3B64,1754018522884,CAM092,1,-26.898072,-52.362019,2025-08-01 03:22:02,False,0
OKA2R56,1754018525543,CAM032,4,-27.137341,-52.612803,2025-08-01 03:22:05,False,3
ZJK7O84,1754018529408,CAM026,4,-26.950283,-49.114261,2025-08-01 03:22:09,False,3
RMJ9O65,1754018533670,CAM041,1,-26.919381,-48.656875,2025-08-01 03:22:13,False,3
YMV5J24,1754018534005,CAM004,1,-27.614062,-48.518868,2025-08-01 03:22:14,False,3
POJ8Z87,1754018534455,CAM070,1,-27.008143,-48.663002,2025-08-01 03:22:14,False,2
XAH4J03,1754018538825,CAM063,3,-27.687553,-48.68721,2025-08-01 03:22:18,False,1
PWJ8V47,1754018539432,CAM066,1,-27.627305,-48.634474,2025-08-01 03:22:19,False,1
HWI5D44,1754018546455,CAM011,1,-27.589142,-48.533295,2025-08-01 03:22:26,False,0
FUM5Y76,1754018547075,CAM041,1,-26.919381,-48.656875,2025-08-01 03:22:27,False,2
FGN3J94,1754018550040,CAM010,1,-27.627345,-48.538823,2025-08-01 03:22:30,False,3
XSO3E90,1754018552389,CAM011,2,-27.589142,-48.533295,2025-08-01 03:22:32,False,1
KYN3W19,1754018552419,CAM034,1,-27.060368,-52.575929,2025-08-01 03:22:32,False,0
NCM0L90,1754018555562,CAM021,1,-26.276384,-48.856475,2025-08-01 03:22:35,False,1
NWO0N14,1754018559620,CAM022,1,-26.279524,-48.88648,2025-08-01 03:22:39,False,1
GEM2P18,1754018559797,CAM021,1,-26.276384,-48.856475,2025-08-01 03:22:39,False,3
MFF0V30,1754018560802,CAM021,1,-26.276384,-48.856475,2025-08-01 03:22:40,False,1
ZEA0B12,1754018564530,CAM099,2,-28.514657,-48.811633,2025-08-01 03:22:44,False,2
ODZ9Q89,1754018565883,CAM052,1,-28.721326,-49.364506,2025-08-01 03:22:45,False,1
XSB7W38,1754018566034,CAM042,1,-26.906459,-48.654455,2025-08-01 03:22:46,False,2
KTL9R57,1754018568298,CAM035,1,-27.072321,-52.590056,2025-08-01 03:22:48,False,2
LLT1Y26,1754018572687,CAM085,3,-28.51147,-49.017964,2025-08-01 03:22:52,False,3
CYZ4Z87,1754018573870,CAM041,1,-26.919381,-48.656875,2025-08-01 03:22:53,False,3
RLC2H35,1754018575131,CAM011,1,-27.589142,-48.533295,2025-08-01 03:22:55,False,3
XRN6T17,1754018586602,CAM011,1,-27.589142,-48.533295,2025-08-01 03:23:06,False,0
SKP8B36,1754018593410,CAM096,1,-28.904099,-49.48527,2025-08-01 03:23:13,False,3
EPZ3D45,1754018599084,CAM005,2,-27.577559,-48.558811,2025-08-01 03:23:19,False,2
OUC7O21,1754018599233,CAM025,1,-26.951472,-49.086733,2025-08-01 03:23:19,False,2
BZK0O97,1754018602564,CAM075,3,-26.518616,-49.065319,2025-08-01 03:23:22,False,1
RWQ1O81,1754018607559,CAM082,2,-28.512617,-49.028273,2025-08-01 03:23:27,False,2
YZV8C34,1754018607783,CAM051,1,-28.648343,-49.336678,2025-08-01 03:23:27,False,3
CJS5U32,1754018608253,CAM026,2,-26.950283,-49.114261,2025-08-01 03:23:28,False,3
AJO4Y70,1754018609318,CAM049,1,-27.599556,-48.627586,2025-08-01 03:23:29,False,3
VYS2P54,1754018615855,CAM099,1,-28.514657,-48.811633,2025-08-01 03:23:35,False,0
TMB7T72,1754018619868,CAM099,2,-28.514657,-48.811633,2025-08-01 03:23:39,False,1
DNG0V28,1754018634646,CAM096,1,-28.904099,-49.48527,2025-08-01 03:23:54,False,3
XYM8Z52,1754018638798,CAM082,1,-28.512617,-49.028273,2025-08-01 03:23:58,False,2
RKU9C86,1754018641245,CAM041,1,-26.919381,-48.656875,2025-08-01 03:24:01,False,3
CGA7G57,1754018646927,CAM041,1,-26.919381,-48.656875,2025-08-01 03:24:06,False,3
IQT8E41,1754018647894,CAM004,1,-27.614062,-48.518868,2025-08-01 03:24:07,False,1
QNM6P62,1754018650744,CAM099,2,-28.514657,-48.811633,2025-08-01 03:24:10,False,1
TPJ5S94,1754018667382,CAM083,1,-28.479708,-48.983166,2025-08-01 03:24:27,False,0
GBE2J39,1754018667741,CAM001,3,-27.579078,-48.573935,2025-08-01 03:24:27,False,1
FPY2D81,1754018673145,CAM083,1,-28.479708,-48.983166,2025-08-01 03:24:33,False,1
FRF2O44,1754018675995,CAM017,1,-26.263496,-48.886535,2025-08-01 03:24:35,False,3
KHY4E02,1754018676374,CAM075,1,-26.518616,-49.065319,2025-08-01 03:24:36,False,0
IZE2E44,1754018679960,CAM093,2,-26.920132,-52.440308,2025-08-01 03:24:39,False,0
AJD5M52,1754018680104,CAM083,1,-28.479708,-48.983166,2025-08-01 03:24:40,False,2
DJA8I57,1754018680554,CAM083,1,-28.479708,-48.983166,2025-08-01 03:24:40,False,2
MCP7Q63,1754018682199,CAM042,1,-26.906459,-48.654455,2025-08-01 03:24:42,False,3
VXH4Q76,1754018682834,CAM041,1,-26.919381,-48.656875,2025-08-01 03:24:42,False,3
ITJ5U29,1754018688563,CAM079,4,-27.130841,-48.875476,2025-08-01 03:24:48,False,3
KKJ8I66,1754018691036,CAM025,1,-26.951472,-49.086733,2025-08-01 03:24:51,False,2
HCE6E99,1754018692518,CAM073,1,-26.508796,-49.085507,2025-08-01 03:24:52,False,3
UDC2L01,1754018693941,CAM064,2,-27.601727,-48.693852,2025-08-01 03:24:53,False,3
WDW3X41,1754018697765,CAM003,2,-27.633247,-48.583532,2025-08-01 03:24:57,False,2
DRY3Z73,1754018699343,CAM037,3,-27.087073,-52.658853,2025-08-01 03:24:59,False,1
CAK6W33,1754018700364,CAM100,2,-26.201103,-50.385585,2025-08-01 03:25:00,False,1
QWM7P44,1754018700964,CAM010,2,-27.627345,-48.538823,2025-08-01 03:25:00,False,2
SNH6G42,1754018706654,CAM100,1,-26.201103,-50.385585,2025-08-01 03:25:06,False,2
PMZ2G95,1754018706826,CAM069,1,-26.958422,-48.596323,2025-08-01 03:25:06,False,1
CXP7E60,1754018717284,CAM085,2,-28.51147,-49.017964,2025-08-01 03:25:17,False,2
HBM6U76,1754018717335,CAM020,1,-26.332262,-48.872393,2025-08-01 03:25:17,False,0
XMA0H26,1754018720804,CAM063,1,-27.687553,-48.68721,2025-08-01 03:25:20,False,2
FBO8B01,1754018723500,CAM044,1,-26.949201,-48.669619,2025-08-01 03:25:23,False,1
BEX7E40,1754018724097,CAM047,4,-27.654619,-48.648046,2025-08-01 03:25:24,False,2
DSP8T30,1754018724246,CAM038,2,-27.130312,-52.621499,2025-08-01 03:25:24,False,2
MCU6U36,1754018724742,CAM050,1,-27.646843,-48.649557,2025-08-01 03:25:24,False,3
ZED0S80,1754018730140,CAM048,1,-27.576322,-48.602478,2025-08-01 03:25:30,False,2
JZB6W92,1754018734308,CAM057,2,-27.833275,-50.340235,2025-08-01 03:25:34,False,3
WYK8P84,1754018735459,CAM025,2,-26.951472,-49.086733,2025-08-01 03:25:35,False,2
JFO1L51,1754018742981,CAM071,1,-26.996525,-48.607696,2025-08-01 03:25:42,False,0
GSR9E05,1754018743391,CAM100,1,-26.201103,-50.385585,2025-08-01 03:25:43,False,3
WAL3U21,1754018744919,CAM027,1,-26.912119,-49.101786,2025-08-01 03:25:44,False,3
QUL5D84,1754018745700,CAM099,3,-28.514657,-48.811633,2025-08-01 03:25:45,False,2
QCA8P18,1754018748328,CAM061,2,-27.823777,-50.309457,2025-08-01 03:25:48,False,0
IBO9L84,1754018751167,CAM009,2,-27.567243,-48.582885,2025-08-01 03:25:51,False,0
VUI6I65,1754018751399,CAM050,2,-27.646843,-48.649557,2025-08-01 03:25:51,False,1
BDT7R64,1754018752093,CAM099,3,-28.514657,-48.811633,2025-08-01 03:25:52,False,1
FMB6W98,1754018754003,CAM026,4,-26.950283,-49.114261,2025-08-01 03:25:54,False,0
ADC9M91,1754018756015,CAM022,1,-26.279524,-48.88648,2025-08-01 03:25:56,False,2
ZAE2D06,1754018756322,CAM082,1,-28.512617,-49.028273,2025-08-01 03:25:56,False,1
YRS6R60,1754018756907,CAM071,1,-26.996525,-48.607696,2025-08-01 03:25:56,False,0
LIE8M63,1754018759952,CAM092,3,-26.898072,-52.362019,2025-08-01 03:25:59,False,0
WVM3B84,1754018763387,CAM043,3,-26.899172,-48.629892,2025-08-01 03:26:03,False,1
UOG1T66,1754018766648,CAM091,2,-27.259224,-52.058796,2025-08-01 03:26:06,False,0
QNS0W63,1754018772007,CAM063,1,-27.687553,-48.68721,2025-08-01 03:26:12,False,1
ICX2B43,1754018772956,CAM043,1,-26.899172,-48.629892,2025-08-01 03:26:12,False,3
ENT0M78,1754018776396,CAM025,2,-26.951472,-49.086733,2025-08-01 03:26:16,False,1
SCZ6F02,1754018777184,CAM023,1,-26.873211,-49.109018,2025-08-01 03:26:17,False,3
YPQ3R58,1754018783726,CAM061,2,-27.823777,-50.309457,2025-08-01 03:26:23,False,1
USN9L67,1754018788044,CAM002,1,-27.627116,-48.53657,2025-08-01 03:26:28,False,1
